name,age,years_played,games_played,avg_rec,avg_tgt,avg_yds,avg_ypr,avg_lg,avg_TD,avg_rush,avg_ryds,avg_rypa,avg_rlg,avg_rTD,TM TGT %,ADP
alexander-mattison,23,2,16,2.0,2.4375,14.25,5.7375,8.0625,0.0625,8.375,30.6875,2.9,10.375,0.1875,6.5,154.0
kenneth-gainwell,22,0,16,2.0625,3.125,15.8125,5.39375,8.125,0.0625,4.25,18.1875,3.2375,6.4375,0.3125,10.1,170.0
rashaad-penny,25,3,10,0.6,0.8,4.8,3.8,4.2,0.0,11.9,74.9,5.459999999999999,23.1,0.6,1.6,106.0
jamaal-williams,26,4,13,2.0,2.1538461538461537,12.076923076923077,4.184615384615385,5.538461538461538,0.0,11.76923076923077,46.23076923076923,3.792307692307692,11.538461538461538,0.2307692307692307,4.7,168.0
miles-sanders,24,2,12,2.1666666666666665,2.833333333333333,13.166666666666666,4.616666666666667,8.833333333333334,0.0,11.416666666666666,62.833333333333336,5.958333333333335,20.916666666666668,0.0,6.9,76.0
clyde-edwards-helaire,22,1,10,1.9,2.3,11.8,5.62,9.9,0.2,11.9,51.7,4.119999999999999,10.2,0.4,3.4,60.0
rhamondre-stevenson,23,0,12,1.1666666666666667,1.5,10.25,5.375,8.083333333333334,0.0,11.083333333333334,50.5,4.591666666666666,12.666666666666666,0.4166666666666667,3.4,93.0
nyheim-hines,24,3,17,2.3529411764705883,3.3529411764705883,18.23529411764705,6.776470588235294,9.941176470588236,0.0588235294117647,3.294117647058824,16.235294117647058,4.141176470588236,8.235294117647058,0.1176470588235294,10.9,131.0
kareem-hunt,25,4,8,2.75,3.375,21.75,6.025,9.875,0.0,9.75,48.25,4.7,16.375,0.625,5.2,81.0
mark-ingram,31,10,14,1.9285714285714288,2.5,11.571428571428571,3.3000000000000003,6.357142857142857,0.0,11.428571428571429,39.57142857142857,3.45,11.285714285714286,0.1428571428571428,6.9,203.0
rex-burkhead,31,8,15,1.6666666666666667,2.1333333333333333,12.4,5.053333333333333,7.066666666666666,0.0,8.133333333333333,28.466666666666665,2.333333333333334,7.666666666666667,0.2,5.9,216.0
kenyan-drake,27,5,12,2.5,3.333333333333333,24.25,7.541666666666667,11.916666666666666,0.0833333333333333,5.25,21.166666666666668,3.891666666666667,8.416666666666666,0.1666666666666666,6.4,227.0
khalil-herbert,23,0,16,0.875,1.0,6.0,2.5875,4.0,0.0,6.4375,27.0625,3.16875,9.0625,0.125,3.0,176.0
