name,age,years_played,games_played,avg_rec,std_rec,avg_tgt,std_tgt,avg_yds,std_yds,avg_ypr,std_ypr,avg_lg,std_lg,avg_TD,std_TD,avg_rush,std_rush,avg_ryds,std_ryds,avg_rypa,std_rypa,avg_rlg,std_rlg,avg_rTD,std_rTD,TM TGT %,class
jacquizz-rodgers,28,3,16,2.375,2.394655507583502,2.8125,2.4036105653786763,19.0,27.020825301977734,4.6875,4.608128009289673,7.125,6.881814804250402,0.0,0.0,2.0625,1.6381678027601445,6.625,8.659351881058997,2.09375,2.382873462334918,4.8125,5.875997255785609,0.0625,0.24206145913796356,6.9,3
josh-adams,21,-1,16,0.4375,0.998044963916957,0.8125,1.5499495959546556,3.625,8.929410674842993,1.45625,3.189429563025338,1.8125,3.972070461358912,0.0,0.0,7.5,6.7638746292343415,31.9375,28.406576593282058,3.1812500000000004,2.714134012443011,11.875,10.240086669555097,0.1875,0.3903123748998999,1.9,4
corey-clement,23,1,11,2.0,1.4142135623730951,2.272727272727273,1.656442468935327,17.454545454545453,19.49062075770449,5.5636363636363635,6.582521308500224,9.272727272727273,10.00082641213314,0.0,0.0,6.181818181818182,4.018552019145517,23.545454545454547,18.077427594371716,3.4909090909090907,3.18389542583368,12.090909090909092,9.02979457588292,0.18181818181818182,0.38569460791993493,5.3,3
spencer-ware,26,1,13,1.5384615384615385,1.5499570522776835,1.7692307692307692,1.7608497141937842,17.23076923076923,21.387105555069127,6.93076923076923,5.744346332952028,10.076923076923077,10.026591862577146,0.0,0.0,3.923076923076923,4.906221144339069,18.923076923076923,24.705843402419035,3.4615384615384617,3.04189679224568,9.0,10.604788468495657,0.15384615384615385,0.36080121229410994,4.3,3
christopher-ivory,30,4,13,1.0,1.1766968108291043,1.6153846153846154,1.862110528755416,15.76923076923077,21.133836690351277,9.915384615384614,13.940469374828545,13.461538461538462,18.193893246891662,0.0,0.0,8.846153846153847,5.475064507468998,29.615384615384617,23.04690355153181,3.2076923076923083,1.6031034989676638,9.615384615384615,5.328276695553517,0.07692307692307693,0.26646935501059654,5.7,2
ty-montgomery,25,3,13,1.9230769230769231,1.7303418275695372,3.076923076923077,1.8998598515736105,18.076923076923077,18.52009942846519,8.338461538461539,8.169600165485782,10.846153846153847,11.427673252956234,0.0,0.0,3.1538461538461537,2.106625221173716,14.461538461538462,13.130208180524228,3.446153846153846,2.1421108872452046,8.461538461538462,4.845543307084191,0.07692307692307693,0.26646935501059654,6.0,3
rashaad-penny,22,0,14,0.6428571428571429,1.2876968840942817,0.8571428571428571,1.505093393264677,5.357142857142857,11.08800602232071,1.9000000000000001,4.032369030731192,3.2142857142857144,7.032359606323688,0.0,0.0,6.071428571428571,3.514547028612155,29.928571428571427,30.252424426373988,3.6357142857142852,2.9606001184260755,11.928571428571429,10.950957464429997,0.14285714285714285,0.3499271061118826,3.9,4
alfred-morris,29,4,12,0.6666666666666666,0.9428090415820634,1.0833333333333333,1.25554326444328,6.083333333333333,11.258021831367868,3.0833333333333335,4.855552377319071,3.5,5.5901699437494745,0.0,0.0,9.25,5.448623679425842,35.666666666666664,30.50227678205168,3.225,1.6683949372575628,13.583333333333334,12.996527313948992,0.16666666666666666,0.372677996249965,3.4,4
cj-anderson,27,2,11,0.45454545454545453,0.8907235428302466,0.8181818181818182,1.192261549873091,3.727272727272727,9.20563966560133,2.390909090909091,7.332425438415133,2.909090909090909,7.8445643653834995,0.09090909090909091,0.2874797872880344,6.090909090909091,7.561319575246657,36.63636363636363,55.019455612244734,3.7,3.389019702724454,10.181818181818182,12.896921280383031,0.18181818181818182,0.385694607919935,0.8,1
chase-edmonds,22,0,16,1.25,1.5612494995995996,1.4375,1.539835624344365,6.4375,8.276236690066325,2.84375,3.9039993516264833,3.9375,4.629642939795682,0.0,0.0,3.75,1.9525624189766635,13.0,12.747548783981962,3.43125,2.6645165485505995,8.0,7.088723439378913,0.125,0.4841229182759271,4.6,4
