name,rf proj,xgb proj,enet proj,svr proj,mean proj,rank,last rank
isiah-pacheco,11.547600000000005,9.44244613647461,10.82580568427487,8.961939287115584,9.910465906409888,28,37
rachaad-white,10.5768,10.12157745361328,9.988612226100836,8.779361932103072,9.820273851631232,29,36
elijah-mitchell-rb,9.640599999999996,9.864232635498048,6.782561712871927,10.195541467912122,9.792083016285714,30,65
khalil-herbert,8.372799999999998,10.26691665649414,9.40729859612537,10.089593912741664,9.586618078104197,31,41
james-cook,11.5272,9.493357849121091,9.807374470382795,8.094719140689477,9.52509252602096,32,44
tyler-allgeier,8.175800000000002,10.279921722412109,10.747744346149045,9.860378157490132,9.471553685917614,33,29
aj-dillon,9.4432,10.275276184082031,9.973117140096724,8.63142471742016,9.322871962461353,34,26
devin-singletary,7.770000000000003,10.967665100097657,10.857446170171723,9.181687375363524,9.20073369382222,35,23
jamaal-williams,8.072799999999999,9.71482162475586,10.304955342312793,9.800474144156908,9.163263933037449,36,13
samaje-perine,8.147800000000002,9.025991821289065,8.550975005666832,9.440022339996672,8.923863640503313,37,34
brian-robinson-jr,7.810199999999997,9.296888732910157,8.703911463348788,9.58409678699337,8.870703190970465,38,43
leonard-fournette,6.294399999999998,10.396896362304688,11.851697245664836,9.919803399680177,8.829462226322697,39,12
alexander-mattison,12.171199999999994,7.198216247558594,7.554771786728571,6.746201687293635,8.680023932011023,40,50
donta-foreman,8.6996,7.978146362304687,8.939960336638144,9.101467310529088,8.55390268366864,41,38
jeffery-wilson,5.519599999999999,9.988975524902344,9.745165464634216,8.922002502337222,8.131425849487739,42,30
damien-harris-rb,7.915399999999998,8.44885482788086,8.178826950883055,7.847837248532116,8.0178873632163,43,47
raheem-mostert,7.444600000000001,8.443961334228515,8.87179378073597,7.7766560411754995,7.928515095674537,44,25
jerick-mckinnon,8.018999999999997,7.259999084472656,8.965161286651416,8.951979347039511,7.894638281179263,45,20
jaylen-warren,8.148000000000001,8.247714233398437,8.292350410197963,7.307375404876765,7.799072116131836,46,46
kenneth-gainwell,10.445799999999997,6.823332214355469,7.309264066587741,6.0699089554734655,7.744476990523654,47,51
clyde-edwards-helaire,4.294,9.429434967041017,9.04840301902897,9.263938343833884,7.625446749551078,48,45
ezekiel-elliott,6.864599999999996,7.923469543457031,9.180766874614584,7.853810056917865,7.617486404109061,49,22
michael-carter-rb,4.870799999999998,9.103958129882812,9.039453800836537,6.878723482231095,6.990419104795946,50,40
chuba-hubbard,7.959800000000001,6.574625396728516,8.065085682562437,6.399625347479187,6.838658357032234,51,52
gus-edwards,6.231599999999999,6.819645690917969,5.452517606535406,8.03305323829268,6.791502185880872,52,61
cordarrelle-patterson,5.312,8.064891815185547,8.251165500479658,7.190633265546694,6.739858399115495,53,31
james-robinson,2.7342000000000004,7.796675109863282,7.045358899118604,7.862505829141966,6.205092602704763,54,49
latavius-murray,4.557000000000002,7.503239440917969,7.352294910182772,6.537304272435932,6.167216920375652,55,32
kareem-hunt,3.9156,7.468325805664063,7.78974337530659,6.786537291681583,6.130051291615845,56,39
malik-davis,4.207600000000001,7.015264129638672,5.20766448348912,6.764963272568281,5.973822185546207,57,69
zack-moss,5.441000000000001,6.7836860656738285,6.874512484227106,6.167256927698531,5.920982840374026,58,59
eno-benjamin,3.418400000000001,7.873053741455078,7.397123912597598,5.863473509173446,5.73579852868292,59,48
jordan-mason,5.120599999999998,5.078515625,4.9517565982684015,6.62493766203788,5.51089035340681,60,70
kyren-williams,4.445799999999999,5.956694793701172,5.8498418548790845,6.321310892241868,5.41718140466823,61,71
joshua-kelley,3.7618,6.439126586914062,6.267687501710416,6.042417310734876,5.416423976331071,62,58
deon-jackson,3.685200000000001,5.874020385742187,6.0095447725346025,5.384527856803729,4.957329088398565,63,53
chase-edmonds,3.9566,5.682682800292969,4.844277691842084,5.273214368913756,4.889982552759009,64,56
jamycal-hasty,5.077399999999998,5.135519027709961,4.310281541268182,4.364121016347141,4.756207981114174,65,57
pierre-strong-jr,3.4712,4.139356231689453,4.465190792722816,4.381412522483416,3.993478669510154,66,72
matt-breida,4.317599999999999,3.749948120117188,4.852721802431453,2.7524710402545765,3.65505573283327,67,60
nyheim-hines,3.239,3.5546199798583986,4.582720595053883,3.378310230443901,3.480883654984308,68,54
justice-hill,2.7744,3.596238708496094,5.107837140757119,3.7124407731818536,3.3780546597554326,69,68
boston-scott,2.8844000000000003,3.081856918334961,3.53275981819214,4.019840819785401,3.348303722317816,70,64
deejay-dallas,3.5134,2.547922706604004,4.570106503852287,2.6579991191631365,2.908792616084004,71,63
raheem-blackshear,1.2282000000000006,3.266819381713867,3.5181665343456663,3.416991710289281,2.7285318312993887,72,66
hassan-haskins,1.699400000000001,2.3046878814697265,3.330554756386589,3.549660713237742,2.5240444395116914,73,73
sony-michel,2.3718000000000004,2.1254335403442384,2.1947330126649423,2.8285318117178093,2.4473907977776577,74,74
