name,rf proj,xgb proj,enet proj,svr proj,mean proj,rank,last rank
hunter-renfrow,6.990000000000002,6.322622680664063,6.720631575727256,6.39846494260506,6.89267121862186,72,80
robert-woods,7.4392,5.567925643920899,5.5800036988032415,6.108214490221954,6.838436871641084,73,58
russell-gage,7.0870000000000015,5.289284515380859,5.096833068032985,5.957318571458501,6.760409688600844,74,54
olamide-zaccheaus,7.9056,5.032001495361328,5.196044462158368,5.510077861732356,6.742067602760883,75,57
josh-reynolds,7.445399999999999,5.173031616210937,5.375591724906918,5.798669488539076,6.73320884969848,76,62
kendrick-bourne,7.589200000000001,5.348458099365234,5.593213748369107,5.768870233785975,6.600157796126254,77,71
allen-robinson,6.933600000000001,5.153990936279297,5.553198654667386,5.710721948792013,6.466492090036711,78,76
corey-davis,7.222200000000001,5.086788177490234,5.140951754432713,5.222525203239002,6.391037767266235,79,66
terrace-marshall,7.103400000000001,4.766337585449219,5.348544499665059,4.958553375585368,6.308415641358737,80,74
tyquan-thornton,7.287200000000001,4.510872268676758,5.505014961226042,5.862639074274384,6.0580907590379525,81,82
devante-parker,7.188000000000001,4.393947601318359,4.995830417681292,4.453361900770346,6.041269933957009,82,59
nick-westbrook,7.1208,4.496593475341797,4.58904500998865,5.247863233955002,5.902938290796637,83,72
marvin-jones,6.540000000000001,4.334344100952149,4.663725549569564,5.398944621945219,5.867523639261604,84,55
quez-watkins,7.569000000000001,3.7577037811279297,4.088610207381,5.17548462127229,5.81602239163406,85,77
trent-sherfield,5.942000000000002,5.051789855957031,5.398044562263067,4.812835286318403,5.796905274563893,86,75
nelson-agholor,6.530200000000002,4.080592346191406,4.7980862589973965,4.120681557012091,5.465919263039349,88,81
randall-cobb,6.672800000000002,2.8912744522094727,3.5208275466694303,2.3286426668517777,4.769184037042034,89,79
